row_number,data_time,power_w,type,action,decision,activity_score,habit_score,confidence_score,activity_level,habit_level,confidence_level,professional_percentage,reason
422,2025-05-17 03:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
423,2025-05-17 04:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
424,2025-05-17 04:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
425,2025-05-17 04:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
426,2025-05-17 04:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
427,2025-05-17 05:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
428,2025-05-17 05:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
429,2025-05-17 06:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
430,2025-05-17 06:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
431,2025-05-17 06:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
432,2025-05-17 06:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
433,2025-05-17 07:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
434,2025-05-17 07:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
435,2025-05-17 07:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
436,2025-05-17 08:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
437,2025-05-17 08:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
438,2025-05-17 08:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
439,2025-05-17 09:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
440,2025-05-17 09:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
441,2025-05-17 09:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
442,2025-05-17 09:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
443,2025-05-17 10:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
444,2025-05-17 10:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
445,2025-05-17 10:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
446,2025-05-17 10:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
447,2025-05-17 11:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
448,2025-05-17 11:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
449,2025-05-17 11:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
450,2025-05-17 11:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
451,2025-05-17 12:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
452,2025-05-17 12:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
453,2025-05-17 12:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
454,2025-05-17 13:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
455,2025-05-17 13:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
456,2025-05-17 13:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
457,2025-05-17 13:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
458,2025-05-17 14:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
459,2025-05-17 14:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
460,2025-05-17 14:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
461,2025-05-17 15:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
462,2025-05-17 15:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
463,2025-05-17 15:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
464,2025-05-17 15:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
465,2025-05-17 16:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
466,2025-05-17 16:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
467,2025-05-17 16:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
468,2025-05-17 16:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
469,2025-05-17 17:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
470,2025-05-17 17:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
471,2025-05-17 17:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
472,2025-05-17 18:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
473,2025-05-17 18:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
474,2025-05-17 18:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
475,2025-05-17 18:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
476,2025-05-17 19:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
477,2025-05-17 19:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
478,2025-05-17 19:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
479,2025-05-17 19:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
480,2025-05-17 20:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
481,2025-05-17 20:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
482,2025-05-17 20:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
483,2025-05-17 20:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
484,2025-05-17 21:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
485,2025-05-17 21:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
486,2025-05-17 21:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
487,2025-05-17 21:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
488,2025-05-17 22:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
489,2025-05-17 22:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
490,2025-05-17 22:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
491,2025-05-17 22:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
492,2025-05-17 23:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
493,2025-05-17 23:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
494,2025-05-17 23:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
495,2025-05-17 23:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
496,2025-05-18 00:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
497,2025-05-18 00:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
498,2025-05-18 00:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
499,2025-05-18 00:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
500,2025-05-18 01:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
501,2025-05-18 01:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
502,2025-05-18 01:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
503,2025-05-18 01:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
504,2025-05-18 02:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
505,2025-05-18 02:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
506,2025-05-18 03:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
507,2025-05-18 03:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
508,2025-05-18 03:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
509,2025-05-18 04:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
510,2025-05-18 04:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
511,2025-05-18 04:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
512,2025-05-18 05:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
513,2025-05-18 05:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
514,2025-05-18 05:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
515,2025-05-18 05:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
516,2025-05-18 06:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
517,2025-05-18 06:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
518,2025-05-18 06:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
519,2025-05-18 06:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
520,2025-05-18 07:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
521,2025-05-18 07:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
522,2025-05-18 07:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
523,2025-05-18 07:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
524,2025-05-18 08:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
525,2025-05-18 08:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
526,2025-05-18 08:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
527,2025-05-18 08:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
528,2025-05-18 09:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
529,2025-05-18 09:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
530,2025-05-18 09:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
531,2025-05-18 10:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
532,2025-05-18 10:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
533,2025-05-18 10:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
534,2025-05-18 10:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
535,2025-05-18 11:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
536,2025-05-18 11:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
537,2025-05-18 11:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
538,2025-05-18 11:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
539,2025-05-18 12:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
540,2025-05-18 12:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
541,2025-05-18 12:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
542,2025-05-18 12:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
543,2025-05-18 13:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
544,2025-05-18 13:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
545,2025-05-18 13:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
546,2025-05-18 13:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
547,2025-05-18 14:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
548,2025-05-18 14:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
549,2025-05-18 14:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
550,2025-05-18 14:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
551,2025-05-18 15:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
552,2025-05-18 15:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
553,2025-05-18 15:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
554,2025-05-18 15:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
555,2025-05-18 16:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
556,2025-05-18 16:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
557,2025-05-18 16:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
558,2025-05-18 16:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
559,2025-05-18 17:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
560,2025-05-18 17:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
561,2025-05-18 17:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
1,2025-05-12 13:51:26,18.1,phantom_load,保持開啟,keep_on,0.4,0.5173291922298271,0.8,medium,medium,high,100.0,
2,2025-05-12 14:06:26,21.3,phantom_load,保持開啟,keep_on,0.4,0.5068769999631614,0.8,medium,medium,high,100.0,
3,2025-05-12 14:21:26,24.2,phantom_load,發送通知,send_notification,0.20890833664602404,0.48194833588626035,0.8,low,medium,high,100.0,
4,2025-05-12 14:51:26,17.6,phantom_load,發送通知,send_notification,0.20864308192177045,0.3799966405979242,0.8,low,medium,high,100.0,
5,2025-05-12 15:06:26,54.1,normal_usage,無需動作,,,,,,,,,功率 54.1W ≥ 36.9W，屬於正常使用範圍
6,2025-05-12 15:21:26,17.0,phantom_load,發送通知,send_notification,0.45,0.5245087133603645,0.6444375030604318,medium,medium,medium,100.0,
7,2025-05-12 15:36:26,19.9,phantom_load,保持開啟,keep_on,0.45,0.5688234302358511,0.747976811718503,medium,medium,high,100.0,
8,2025-05-12 15:51:26,17.5,phantom_load,保持開啟,keep_on,0.45,0.5203091018030932,0.7849169008679208,medium,medium,high,100.0,
9,2025-05-12 16:06:26,17.7,phantom_load,保持開啟,keep_on,0.45,0.5175327629350909,0.8,medium,medium,high,100.0,
10,2025-05-12 16:21:26,19.3,phantom_load,保持開啟,keep_on,0.7757376660341555,0.5407944537745211,0.732955372867257,high,medium,high,100.0,
11,2025-05-12 16:51:26,18.8,phantom_load,保持開啟,keep_on,0.7858543417366947,0.5153877454283255,0.7466177335827378,high,medium,high,100.0,
12,2025-05-12 17:21:26,20.7,phantom_load,保持開啟,keep_on,0.7876607142857144,0.5029686183423793,0.7888496671444079,high,medium,high,100.0,
13,2025-05-12 17:36:26,17.0,phantom_load,保持開啟,keep_on,0.7800447804314329,0.5035831059659983,0.7415007547074624,high,medium,high,100.0,
14,2025-05-12 17:51:26,17.4,phantom_load,保持開啟,keep_on,0.7818109158350262,0.5093914081648209,0.7792223210740815,high,medium,high,100.0,
15,2025-05-12 18:06:26,16.5,phantom_load,發送通知,send_notification,0.4671320944249121,0.2955303798939517,0.4428889179343048,medium,low,medium,100.0,
16,2025-05-12 18:21:26,18.2,phantom_load,發送通知,send_notification,0.4688455642012091,0.2955303798939517,0.44136847569192506,medium,low,medium,100.0,
17,2025-05-12 18:36:26,16.8,phantom_load,發送通知,send_notification,0.4691564618101043,0.2955303798939517,0.5057155382494324,medium,low,medium,100.0,
18,2025-05-12 19:06:26,16.0,phantom_load,發送通知,send_notification,0.4697890577507599,0.2955303798939517,0.576050101364651,medium,low,medium,100.0,
19,2025-05-12 19:21:26,17.5,phantom_load,發送通知,send_notification,0.46918742415885273,0.2955303798939517,0.4915797334010804,medium,low,medium,100.0,
20,2025-05-12 19:36:26,19.3,phantom_load,發送通知,send_notification,0.46946761574210244,0.2955303798939517,0.411564822853158,medium,low,medium,100.0,
21,2025-05-12 19:51:26,18.1,phantom_load,發送通知,send_notification,0.4691564618101043,0.2955303798939517,0.43139213225365114,medium,low,medium,100.0,
22,2025-05-12 20:06:26,17.9,phantom_load,發送通知,send_notification,0.46946761574210244,0.2955303798939517,0.4575157116299067,medium,low,medium,100.0,
23,2025-05-12 20:21:26,20.0,phantom_load,發送通知,send_notification,0.46927657275824813,0.2955303798939517,0.559576234115556,medium,low,medium,100.0,
24,2025-05-12 20:36:26,18.5,phantom_load,發送通知,send_notification,0.4697890577507599,0.2955303798939517,0.4841952742933088,medium,low,medium,100.0,
25,2025-05-12 20:51:26,16.1,phantom_load,發送通知,send_notification,0.4665536858662759,0.2955303798939517,0.4292271500351588,medium,low,medium,100.0,
26,2025-05-12 21:06:26,17.9,phantom_load,建議關機,suggest_shutdown,0.3131927051671733,0.2955303798939517,0.45115122471443847,low,low,medium,100.0,
27,2025-05-12 21:21:26,18.9,phantom_load,建議關機,suggest_shutdown,0.3127709745400695,0.2955303798939517,0.4683962368531849,low,low,medium,100.0,
28,2025-05-12 21:36:26,17.7,phantom_load,建議關機,suggest_shutdown,0.3127709745400695,0.2955303798939517,0.44138608983170496,low,low,medium,100.0,
29,2025-05-12 21:51:26,17.6,phantom_load,建議關機,suggest_shutdown,0.3130490633363069,0.2955303798939517,0.38465899781953583,low,low,medium,100.0,
30,2025-05-12 22:06:26,16.0,phantom_load,建議關機,suggest_shutdown,0.15589548215327864,0.2955303798939517,0.1,low,low,low,100.0,
31,2025-05-12 22:21:26,20.9,phantom_load,建議關機,suggest_shutdown,0.15659635258358665,0.2955303798939517,0.1,low,low,low,100.0,
32,2025-05-12 22:36:26,16.0,phantom_load,建議關機,suggest_shutdown,0.1565864313292885,0.2955303798939517,0.1,low,low,low,100.0,
33,2025-05-12 22:51:26,19.0,phantom_load,建議關機,suggest_shutdown,0.15638548727003476,0.2955303798939517,0.1,low,low,low,100.0,
34,2025-05-12 23:06:26,16.4,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
35,2025-05-12 23:21:26,19.0,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
36,2025-05-12 23:36:26,17.9,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
37,2025-05-12 23:51:26,18.5,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
38,2025-05-13 00:06:26,18.7,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
39,2025-05-13 00:21:26,18.2,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.12691593687110514,low,low,low,100.0,
40,2025-05-13 00:36:26,17.1,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
41,2025-05-13 00:51:26,16.2,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.11471771638011641,low,low,low,100.0,
42,2025-05-13 01:06:26,16.4,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.13475965090251865,low,low,low,100.0,
43,2025-05-13 01:21:26,21.6,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
44,2025-05-13 01:36:26,16.0,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.15105786551902237,low,low,low,100.0,
45,2025-05-13 01:51:26,19.0,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
46,2025-05-13 02:06:26,22.1,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
47,2025-05-13 02:21:26,18.0,phantom_load,建議關機,suggest_shutdown,0.05,0.2955303798939517,0.1,low,low,low,100.0,
1,2025-05-12 13:51:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
2,2025-05-12 14:06:26,21.3,normal_usage,無需動作,,,,,,,,,功率 21.3W ≥ 14.5W，屬於正常使用範圍
3,2025-05-12 14:21:26,24.2,normal_usage,無需動作,,,,,,,,,功率 24.2W ≥ 14.5W，屬於正常使用範圍
4,2025-05-12 14:51:26,17.6,normal_usage,無需動作,,,,,,,,,功率 17.6W ≥ 14.5W，屬於正常使用範圍
5,2025-05-12 15:06:26,54.1,normal_usage,無需動作,,,,,,,,,功率 54.1W ≥ 14.5W，屬於正常使用範圍
6,2025-05-12 15:21:26,17.0,normal_usage,無需動作,,,,,,,,,功率 17.0W ≥ 14.5W，屬於正常使用範圍
7,2025-05-12 15:36:26,19.9,normal_usage,無需動作,,,,,,,,,功率 19.9W ≥ 14.5W，屬於正常使用範圍
8,2025-05-12 15:51:26,17.5,normal_usage,無需動作,,,,,,,,,功率 17.5W ≥ 14.5W，屬於正常使用範圍
9,2025-05-12 16:06:26,17.7,normal_usage,無需動作,,,,,,,,,功率 17.7W ≥ 14.5W，屬於正常使用範圍
10,2025-05-12 16:21:26,19.3,normal_usage,無需動作,,,,,,,,,功率 19.3W ≥ 14.5W，屬於正常使用範圍
11,2025-05-12 16:51:26,18.8,normal_usage,無需動作,,,,,,,,,功率 18.8W ≥ 14.5W，屬於正常使用範圍
12,2025-05-12 17:21:26,20.7,normal_usage,無需動作,,,,,,,,,功率 20.7W ≥ 14.5W，屬於正常使用範圍
13,2025-05-12 17:36:26,17.0,normal_usage,無需動作,,,,,,,,,功率 17.0W ≥ 14.5W，屬於正常使用範圍
14,2025-05-12 17:51:26,17.4,normal_usage,無需動作,,,,,,,,,功率 17.4W ≥ 14.5W，屬於正常使用範圍
15,2025-05-12 18:06:26,16.5,normal_usage,無需動作,,,,,,,,,功率 16.5W ≥ 14.5W，屬於正常使用範圍
16,2025-05-12 18:21:26,18.2,normal_usage,無需動作,,,,,,,,,功率 18.2W ≥ 14.5W，屬於正常使用範圍
17,2025-05-12 18:36:26,16.8,normal_usage,無需動作,,,,,,,,,功率 16.8W ≥ 14.5W，屬於正常使用範圍
18,2025-05-12 19:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
19,2025-05-12 19:21:26,17.5,normal_usage,無需動作,,,,,,,,,功率 17.5W ≥ 14.5W，屬於正常使用範圍
20,2025-05-12 19:36:26,19.3,normal_usage,無需動作,,,,,,,,,功率 19.3W ≥ 14.5W，屬於正常使用範圍
