timestamp,power,power_state,is_phantom_load,is_off,is_on,is_light_use,is_regular_use,time_diff_seconds
2025-06-21 05:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 06:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 06:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 06:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 06:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 07:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 07:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 07:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 07:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 08:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-21 08:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 08:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 09:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 09:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 09:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-21 10:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 10:21:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-21 10:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 10:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 11:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 11:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 11:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 12:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-21 12:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 12:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 12:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 13:06:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-21 13:21:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-21 13:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-21 13:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 14:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 14:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 14:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-21 15:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-21 15:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 15:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 16:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-21 16:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 16:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 16:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 17:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 17:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 17:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 17:51:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-21 18:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 18:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 18:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 18:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 19:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 19:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 19:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 19:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 20:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 20:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 20:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 20:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 21:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 21:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 21:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 21:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 22:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 22:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 22:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 22:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 23:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 23:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 23:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-21 23:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 00:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 00:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 00:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 00:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 01:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 01:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 01:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 01:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 02:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 02:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 02:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 02:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 03:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 03:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 03:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 03:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 04:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 04:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 04:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 04:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 05:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 05:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 05:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 05:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 06:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 06:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 06:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 06:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 07:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 07:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 07:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 07:51:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-22 08:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 08:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 08:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 09:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-22 09:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 09:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 09:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 10:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 10:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 10:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 10:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 11:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 11:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 11:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-22 12:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-22 12:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 12:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 13:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 13:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 13:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-22 13:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 14:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 14:21:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-22 14:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-22 14:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 15:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 15:36:26.904000+00:00,16.0,light use,False,False,True,True,False,1800.0
2025-06-22 15:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 16:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 16:21:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-22 16:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 16:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 17:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 17:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 17:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 18:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-22 18:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 18:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 18:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 19:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 19:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 19:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 19:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 20:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 20:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-22 20:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 21:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 21:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 21:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 22:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-22 22:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 22:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 22:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 23:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 23:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 23:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-22 23:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 00:06:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-23 00:21:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-23 00:36:26.904000+00:00,24.6,phantom load,True,False,True,False,False,900.0
2025-06-23 00:51:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-23 01:06:26.904000+00:00,20.7,phantom load,True,False,True,False,False,900.0
2025-06-23 01:21:26.904000+00:00,17.5,phantom load,True,False,True,False,False,900.0
2025-06-23 01:36:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-23 02:06:26.904000+00:00,16.8,phantom load,True,False,True,False,False,1800.0
2025-06-23 02:21:26.904000+00:00,22.4,phantom load,True,False,True,False,False,900.0
2025-06-23 02:36:26.904000+00:00,16.7,phantom load,True,False,True,False,False,900.0
2025-06-23 02:51:26.904000+00:00,17.5,phantom load,True,False,True,False,False,900.0
2025-06-23 03:06:26.904000+00:00,18.8,phantom load,True,False,True,False,False,900.0
2025-06-23 03:21:26.904000+00:00,22.2,phantom load,True,False,True,False,False,900.0
2025-06-23 03:36:26.904000+00:00,20.0,phantom load,True,False,True,False,False,900.0
2025-06-23 04:06:26.904000+00:00,16.3,phantom load,True,False,True,False,False,1800.0
2025-06-23 04:21:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-23 04:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 04:51:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-23 05:06:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-23 05:21:26.904000+00:00,16.2,phantom load,True,False,True,False,False,900.0
2025-06-23 05:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 05:51:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-23 06:06:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-23 06:21:26.904000+00:00,23.3,phantom load,True,False,True,False,False,900.0
2025-06-23 06:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-23 07:21:26.904000+00:00,16.5,phantom load,True,False,True,False,False,1800.0
2025-06-23 07:36:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-23 08:06:26.904000+00:00,20.3,phantom load,True,False,True,False,False,1800.0
2025-06-23 08:21:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-23 08:36:26.904000+00:00,18.1,phantom load,True,False,True,False,False,900.0
2025-06-23 08:51:26.904000+00:00,16.6,phantom load,True,False,True,False,False,900.0
2025-06-23 09:21:26.904000+00:00,22.3,phantom load,True,False,True,False,False,1800.0
2025-06-23 09:36:26.904000+00:00,20.4,phantom load,True,False,True,False,False,900.0
2025-06-23 09:51:26.904000+00:00,18.8,phantom load,True,False,True,False,False,900.0
2025-06-23 10:06:26.904000+00:00,18.7,phantom load,True,False,True,False,False,900.0
2025-06-23 10:21:26.904000+00:00,17.8,phantom load,True,False,True,False,False,900.0
2025-06-23 10:36:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-23 10:51:26.904000+00:00,16.4,phantom load,True,False,True,False,False,900.0
2025-06-23 11:06:26.904000+00:00,21.2,phantom load,True,False,True,False,False,900.0
2025-06-23 11:21:26.904000+00:00,18.1,phantom load,True,False,True,False,False,900.0
2025-06-23 11:36:26.904000+00:00,16.4,phantom load,True,False,True,False,False,900.0
2025-06-23 11:51:26.904000+00:00,18.5,phantom load,True,False,True,False,False,900.0
2025-06-23 12:06:26.904000+00:00,21.8,phantom load,True,False,True,False,False,900.0
2025-06-23 12:21:26.904000+00:00,42.5,light use,False,False,True,True,False,900.0
2025-06-23 12:36:26.904000+00:00,16.3,phantom load,True,False,True,False,False,900.0
2025-06-23 12:51:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-23 13:06:26.904000+00:00,17.1,phantom load,True,False,True,False,False,900.0
2025-06-23 13:21:26.904000+00:00,18.3,phantom load,True,False,True,False,False,900.0
2025-06-23 13:36:26.904000+00:00,17.6,phantom load,True,False,True,False,False,900.0
2025-06-23 13:51:26.904000+00:00,22.9,phantom load,True,False,True,False,False,900.0
2025-06-23 14:06:26.904000+00:00,65.9,light use,False,False,True,True,False,900.0
2025-06-23 14:36:26.904000+00:00,61.1,light use,False,False,True,True,False,1800.0
2025-06-23 14:51:26.904000+00:00,16.9,phantom load,True,False,True,False,False,900.0
2025-06-23 15:06:26.904000+00:00,52.3,light use,False,False,True,True,False,900.0
2025-06-23 15:21:26.904000+00:00,18.3,phantom load,True,False,True,False,False,900.0
2025-06-23 15:36:26.904000+00:00,52.2,light use,False,False,True,True,False,900.0
2025-06-23 15:51:26.904000+00:00,21.3,phantom load,True,False,True,False,False,900.0
2025-06-23 16:06:26.904000+00:00,20.1,phantom load,True,False,True,False,False,900.0
2025-06-23 16:21:26.904000+00:00,39.9,light use,False,False,True,True,False,900.0
2025-06-23 16:51:26.904000+00:00,17.2,phantom load,True,False,True,False,False,1800.0
2025-06-23 17:21:26.904000+00:00,16.4,phantom load,True,False,True,False,False,1800.0
2025-06-23 17:36:26.904000+00:00,19.8,phantom load,True,False,True,False,False,900.0
2025-06-23 18:06:26.904000+00:00,17.3,phantom load,True,False,True,False,False,1800.0
2025-06-23 18:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 18:36:26.904000+00:00,20.2,phantom load,True,False,True,False,False,900.0
2025-06-23 18:51:26.904000+00:00,18.7,phantom load,True,False,True,False,False,900.0
2025-06-23 19:06:26.904000+00:00,20.4,phantom load,True,False,True,False,False,900.0
2025-06-23 19:21:26.904000+00:00,19.2,phantom load,True,False,True,False,False,900.0
2025-06-23 19:36:26.904000+00:00,19.4,phantom load,True,False,True,False,False,900.0
2025-06-23 19:51:26.904000+00:00,20.0,phantom load,True,False,True,False,False,900.0
2025-06-23 20:06:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-23 20:21:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-23 20:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 20:51:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-23 21:06:26.904000+00:00,17.7,phantom load,True,False,True,False,False,900.0
2025-06-23 21:21:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-23 21:36:26.904000+00:00,17.6,phantom load,True,False,True,False,False,900.0
2025-06-23 21:51:26.904000+00:00,16.7,phantom load,True,False,True,False,False,900.0
2025-06-23 22:06:26.904000+00:00,20.5,phantom load,True,False,True,False,False,900.0
2025-06-23 22:21:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-23 22:36:26.904000+00:00,20.6,phantom load,True,False,True,False,False,900.0
2025-06-23 22:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 23:06:26.904000+00:00,17.7,phantom load,True,False,True,False,False,900.0
2025-06-23 23:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-23 23:36:26.904000+00:00,18.3,phantom load,True,False,True,False,False,900.0
2025-06-23 23:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-24 00:06:26.904000+00:00,16.5,phantom load,True,False,True,False,False,900.0
2025-06-24 00:21:26.904000+00:00,19.6,phantom load,True,False,True,False,False,900.0
2025-06-24 00:36:26.904000+00:00,20.0,phantom load,True,False,True,False,False,900.0
2025-06-24 00:51:26.904000+00:00,16.5,phantom load,True,False,True,False,False,900.0
2025-06-24 01:21:26.904000+00:00,16.2,phantom load,True,False,True,False,False,1800.0
2025-06-24 01:36:26.904000+00:00,20.4,phantom load,True,False,True,False,False,900.0
2025-06-24 01:51:26.904000+00:00,19.3,phantom load,True,False,True,False,False,900.0
2025-06-24 02:06:26.904000+00:00,18.4,phantom load,True,False,True,False,False,900.0
2025-06-24 02:21:26.904000+00:00,18.7,phantom load,True,False,True,False,False,900.0
2025-06-24 02:36:26.904000+00:00,18.3,phantom load,True,False,True,False,False,900.0
2025-06-24 02:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-24 03:06:26.904000+00:00,16.2,phantom load,True,False,True,False,False,900.0
2025-06-24 03:21:26.904000+00:00,17.3,phantom load,True,False,True,False,False,900.0
2025-06-24 03:36:26.904000+00:00,19.3,phantom load,True,False,True,False,False,900.0
2025-06-24 03:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-24 04:06:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-24 04:36:26.904000+00:00,20.3,phantom load,True,False,True,False,False,1800.0
2025-06-24 04:51:26.904000+00:00,17.3,phantom load,True,False,True,False,False,900.0
2025-06-24 05:06:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-24 05:21:26.904000+00:00,18.9,phantom load,True,False,True,False,False,900.0
2025-06-24 05:36:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-24 05:51:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-24 06:06:26.904000+00:00,20.2,phantom load,True,False,True,False,False,900.0
2025-06-24 06:21:26.904000+00:00,16.5,phantom load,True,False,True,False,False,900.0
2025-06-24 06:36:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-24 06:51:26.904000+00:00,19.1,phantom load,True,False,True,False,False,900.0
2025-06-24 07:06:26.904000+00:00,17.3,phantom load,True,False,True,False,False,900.0
2025-06-24 07:21:26.904000+00:00,17.1,phantom load,True,False,True,False,False,900.0
2025-06-24 07:36:26.904000+00:00,20.0,phantom load,True,False,True,False,False,900.0
2025-06-24 07:51:26.904000+00:00,19.4,phantom load,True,False,True,False,False,900.0
2025-06-24 08:06:26.904000+00:00,16.7,phantom load,True,False,True,False,False,900.0
2025-06-24 08:21:26.904000+00:00,20.0,phantom load,True,False,True,False,False,900.0
2025-06-24 08:36:26.904000+00:00,19.9,phantom load,True,False,True,False,False,900.0
2025-06-24 09:06:26.904000+00:00,16.2,phantom load,True,False,True,False,False,1800.0
2025-06-24 09:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-24 09:51:26.904000+00:00,17.5,phantom load,True,False,True,False,False,1800.0
2025-06-24 10:06:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-24 10:21:26.904000+00:00,16.2,phantom load,True,False,True,False,False,900.0
2025-06-24 10:36:26.904000+00:00,17.1,phantom load,True,False,True,False,False,900.0
2025-06-24 10:51:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-24 11:06:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-24 11:21:26.904000+00:00,17.3,phantom load,True,False,True,False,False,900.0
2025-06-24 11:36:26.904000+00:00,56.9,light use,False,False,True,True,False,900.0
2025-06-24 11:51:26.904000+00:00,18.4,phantom load,True,False,True,False,False,900.0
2025-06-24 12:06:26.904000+00:00,18.4,phantom load,True,False,True,False,False,900.0
2025-06-24 12:21:26.904000+00:00,19.9,phantom load,True,False,True,False,False,900.0
2025-06-24 12:36:26.904000+00:00,18.1,phantom load,True,False,True,False,False,900.0
2025-06-24 12:51:26.904000+00:00,21.1,phantom load,True,False,True,False,False,900.0
2025-06-24 13:06:26.904000+00:00,19.4,phantom load,True,False,True,False,False,900.0
2025-06-24 13:21:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-24 13:36:26.904000+00:00,18.5,phantom load,True,False,True,False,False,900.0
2025-06-24 13:51:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-24 14:06:26.904000+00:00,40.4,light use,False,False,True,True,False,900.0
2025-06-24 14:21:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-24 14:36:26.904000+00:00,19.7,phantom load,True,False,True,False,False,900.0
2025-06-24 14:51:26.904000+00:00,50.6,light use,False,False,True,True,False,900.0
2025-06-24 15:06:26.904000+00:00,62.6,light use,False,False,True,True,False,900.0
2025-06-24 15:36:26.904000+00:00,77.7,light use,False,False,True,True,False,1800.0
2025-06-24 15:51:26.904000+00:00,56.1,light use,False,False,True,True,False,900.0
2025-06-24 16:06:26.904000+00:00,62.6,light use,False,False,True,True,False,900.0
2025-06-24 16:21:26.904000+00:00,18.9,phantom load,True,False,True,False,False,900.0
2025-06-24 16:36:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-24 16:51:26.904000+00:00,24.4,phantom load,True,False,True,False,False,900.0
2025-06-24 17:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-24 17:21:26.904000+00:00,20.6,phantom load,True,False,True,False,False,900.0
2025-06-24 17:36:26.904000+00:00,18.6,phantom load,True,False,True,False,False,900.0
2025-06-24 17:51:26.904000+00:00,18.8,phantom load,True,False,True,False,False,900.0
2025-06-24 18:06:26.904000+00:00,18.1,phantom load,True,False,True,False,False,900.0
2025-06-24 18:21:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-24 18:36:26.904000+00:00,22.7,phantom load,True,False,True,False,False,900.0
2025-06-24 18:51:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-24 19:06:26.904000+00:00,19.2,phantom load,True,False,True,False,False,900.0
2025-06-24 19:21:26.904000+00:00,20.1,phantom load,True,False,True,False,False,900.0
2025-06-24 19:36:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-24 19:51:26.904000+00:00,19.8,phantom load,True,False,True,False,False,900.0
2025-06-24 20:06:26.904000+00:00,16.5,phantom load,True,False,True,False,False,900.0
2025-06-24 20:21:26.904000+00:00,20.4,phantom load,True,False,True,False,False,900.0
2025-06-24 20:36:26.904000+00:00,17.8,phantom load,True,False,True,False,False,900.0
2025-06-24 20:51:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-24 21:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-24 21:21:26.904000+00:00,18.4,phantom load,True,False,True,False,False,900.0
